Date,Review,Rating,Product,District
03/19/2016,Error Kept Cropping Up error error kept cropping up rude customer service not great.,1,Online Services,66
03/19/2016,Not Great frustrating error kept cropping up.,1,Online Services,17
03/19/2016,Complicated To Figure Out limited services WHY!? not great WHY!? to frustrate me.,1,Online Services,64
03/19/2017,Rude Customer Service i hope youre proud of yourselves!! not great limited services.,1,Mortgage,10
03/19/2017,Waved Fees wide range of services helped me in a case of fraud efficient wide range of services competitive rates stable interest rate.,5,Online Services,27
03/19/2017,Worried About Fraud But helpful customer service waved fees efficient friendly staff.,5,Online Services,17
03/19/2017,Easy Online Banking secure from fraud responded quick fast transactions.,5,Online Services,57
03/19/2017,Stable Interest Rate stable interest rate helped me in a case of fraud worried about fraud but competitive rates.,5,Online Services,17
03/19/2017,Helpful Customer Service stable interest rate stable interest rate friendly staff easy online banking worried about fraud but waved fees.,5,Online Services,29
03/19/2017,Helpful Customer Service waved fees responded quick stable interest rate secure from fraud easy online banking.,5,Online Services,16
03/19/2017,Responded Quick helped me in a case of fraud wide range of services competitive rates wide range of services worried about fraud but.,5,Online Services,16
03/19/2017,Waved Fees worried about fraud but efficient efficient.,5,Online Services,57
03/19/2017,Stable Interest Rate worried about fraud but competitive rates easy online banking secure from fraud efficient.,5,Online Services,51
03/19/2017,Efficient easy online banking worried about fraud but helpful customer service.,5,Online Services,39
03/19/2017,Secure From Fraud competitive rates worried about fraud but friendly staff competitive rates efficient.,5,Online Services,60
03/19/2017,Fast Transactions friendly staff efficient secure from fraud helpful customer service.,5,Online Services,21
03/19/2017,Where I Lost My Pin responded quick secure from fraud helped me in a case of fraud easy online banking wide range of services.,5,Online Services,45
03/19/2017,Why!? error kept cropping up error error rude customer service.,1,Online Services,49
03/19/2017,Additional Charges slow transactions the worst slow transactions slow transactions.,1,Online Services,39
03/19/2017,Error what happened to this bank?? complicated online banking.,1,Online Services,71
03/19/2017,"The Worst lost my details, staff were so unhelpful WHY!? to frustrate me slow transactions.",1,Online Services,36
03/19/2017,Limited Services frustrating the worst the worst long wait times poor interest rates what happened to this bank??.,1,Online Services,3
03/19/2017,The Worst complicated online banking long wait times what happened to this bank??.,1,Online Services,3
03/19/2017,The Worst rude customer service not great bad advice.,1,Online Services,38
03/19/2017,Long Wait Times not great additional charges frustrating error.,1,Online Services,42
03/20/2015,Thank You! friendly staff waved fees excellent financial advice friendly staff.,5,Mortgage,74
03/20/2015,Helped Me In A Case Of Fraud easy online banking waved fees wide range of services.,5,Online Services,39
03/20/2015,Where I Lost My Pin stable interest rate wide range of services worried about fraud but friendly staff easy online banking wide range of services.,5,Online Services,4
03/20/2015,Easy Online Banking easy online banking competitive rates worried about fraud but stable interest rate wide range of services.,5,Online Services,52
03/20/2015,Competitive Rates wide range of services easy online banking worried about fraud but helped me in a case of fraud.,5,Online Services,42
03/20/2015,Easy Online Banking friendly staff competitive rates helped me in a case of fraud efficient.,5,Online Services,46
03/20/2015,Competitive Rates helpful customer service helpful customer service fast transactions.,5,Online Services,40
03/20/2015,Secure From Fraud efficient waved fees wide range of services secure from fraud worried about fraud but where i lost my PIN.,5,Online Services,20
03/20/2015,Wide Range Of Services stable interest rate easy online banking.,5,Online Services,27
03/20/2015,Worried About Fraud But easy online banking helped me in a case of fraud responded quick.,5,Online Services,59
03/20/2015,Efficient waved fees efficient where i lost my PIN fast transactions stable interest rate.,5,Online Services,34
03/20/2015,Slow Transactions bad advice poor interest rates slow transactions.,1,Online Services,62
03/20/2015,Complicated To Figure Out error bad advice frustrating the worst long wait times what happened to this bank??.,1,Online Services,72
03/20/2015,Limited Services rude customer service soo frustrating!strange additional charges.,1,Online Services,3
03/20/2015,"Additional Charges the worst error bad advice error kept cropping up lost my details, staff were so unhelpful the worst.",1,Online Services,32
03/20/2015,Bad Advice complicated online banking the worst rude customer service.,1,Online Services,76
03/20/2015,Soo Frustrating!Strange rude customer service WHY!? error to frustrate me frustrating.,1,Online Services,28
03/20/2015,Why!? error kept cropping up rude customer service error kept cropping up error.,1,Online Services,41
03/20/2015,Slow Transactions error kept cropping up complicated online banking poor interest rates slow transactions.,1,Online Services,60
03/20/2015,Error Kept Cropping Up long wait times limited services complicated online banking.,1,Online Services,77
03/20/2016,My Mum i hope youre proud of yourselves!! insecure terrible manager slow transactions my mum.,1,Mortgage,32
03/20/2016,Stable Interest Rate secure from fraud helped me in a case of fraud stable interest rate competitive rates secure from fraud helpful customer service fast transactions.,5,Online Services,11
03/20/2016,Friendly Staff competitive rates worried about fraud but secure from fraud easy online banking responded quick easy online banking.,5,Online Services,66
03/20/2016,Where I Lost My Pin where i lost my PIN helped me in a case of fraud stable interest rate helpful customer service.,5,Online Services,40
03/20/2016,Competitive Rates efficient wide range of services responded quick.,5,Online Services,1
03/20/2016,Easy Online Banking responded quick where i lost my PIN waved fees.,5,Online Services,61
03/20/2016,Competitive Rates efficient secure from fraud easy online banking easy online banking.,5,Online Services,16
03/20/2016,Easy Online Banking worried about fraud but helpful customer service efficient.,5,Online Services,44
03/20/2016,Wide Range Of Services responded quick fast transactions where i lost my PIN friendly staff wide range of services fast transactions.,5,Online Services,62
03/20/2016,Competitive Rates fast transactions competitive rates helpful customer service.,5,Online Services,41
03/20/2016,Helpful Customer Service stable interest rate waved fees secure from fraud where i lost my PIN helped me in a case of fraud.,5,Online Services,5
03/20/2016,Where I Lost My Pin responded quick helpful customer service where i lost my PIN wide range of services waved fees efficient.,5,Online Services,44
03/20/2016,Worried About Fraud But where i lost my PIN fast transactions worried about fraud but secure from fraud.,5,Online Services,21
03/20/2016,Bad Advice complicated to figure out poor interest rates.,1,Online Services,11
03/20/2016,Error Kept Cropping Up long wait times bad advice bad advice complicated to figure out.,1,Online Services,3
03/20/2016,"Lost My Details, Staff Were So Unhelpful complicated online banking long wait times error kept cropping up.",1,Online Services,26
03/20/2016,"Rude Customer Service lost my details, staff were so unhelpful not great rude customer service rude customer service.",1,Online Services,32
03/20/2016,"Complicated Online Banking what happened to this bank?? slow transactions to frustrate me lost my details, staff were so unhelpful.",1,Online Services,34
03/20/2017,Competitive Rates excellent financial advice Thank you! helpful customer service worried but got really helpful advise on remorgaging remortgaged not bad worried but got really helpful advise on remorgaging.,5,Mortgage,36
03/20/2017,Competitive Rates easy online banking wide range of services.,5,Online Services,41
03/20/2017,Competitive Rates secure from fraud fast transactions efficient.,5,Online Services,27
03/20/2017,Friendly Staff stable interest rate efficient waved fees helped me in a case of fraud competitive rates easy online banking.,5,Online Services,28
03/20/2017,Fast Transactions easy online banking where i lost my PIN easy online banking where i lost my PIN wide range of services helped me in a case of fraud.,5,Online Services,3
03/20/2017,Responded Quick fast transactions responded quick.,5,Online Services,73
03/20/2017,Helped Me In A Case Of Fraud fast transactions stable interest rate.,5,Online Services,71
03/20/2017,Easy Online Banking fast transactions where i lost my PIN competitive rates.,5,Online Services,22
03/20/2017,Efficient worried about fraud but stable interest rate efficient secure from fraud.,5,Online Services,3
03/20/2017,Helped Me In A Case Of Fraud friendly staff secure from fraud stable interest rate easy online banking wide range of services.,5,Online Services,22
03/20/2017,Friendly Staff fast transactions stable interest rate easy online banking.,5,Online Services,58
03/20/2017,Helped Me In A Case Of Fraud fast transactions stable interest rate competitive rates helped me in a case of fraud.,5,Online Services,65
03/20/2017,Easy Online Banking secure from fraud secure from fraud worried about fraud but competitive rates responded quick.,5,Online Services,7
03/20/2017,Competitive Rates helpful customer service waved fees worried about fraud but competitive rates friendly staff.,5,Online Services,12
03/20/2017,Stable Interest Rate efficient efficient helpful customer service.,5,Online Services,66
03/20/2017,Where I Lost My Pin efficient waved fees responded quick waved fees.,5,Online Services,63
03/20/2017,Easy Online Banking where i lost my PIN friendly staff secure from fraud.,5,Online Services,40
03/20/2017,What Happened To This Bank?? additional charges error complicated online banking error the worst soo frustrating!strange.,1,Online Services,29
03/20/2017,"Error soo frustrating!strange rude customer service lost my details, staff were so unhelpful limited services rude customer service soo frustrating!strange.",1,Online Services,39
03/20/2017,Not Great limited services the worst WHY!? frustrating complicated to figure out.,1,Online Services,5
03/20/2017,Bad Advice limited services error soo frustrating!strange limited services the worst.,1,Online Services,35
03/20/2017,"Lost My Details, Staff Were So Unhelpful limited services slow transactions frustrating rude customer service.",1,Online Services,74
03/20/2017,To Frustrate Me soo frustrating!strange WHY!? not great limited services complicated to figure out.,1,Online Services,57
03/20/2017,Long Wait Times frustrating limited services additional charges.,1,Online Services,52
03/20/2017,Soo Frustrating!Strange soo frustrating!strange limited services soo frustrating!strange.,1,Online Services,32
03/20/2017,"Bad Advice bad advice WHY!? the worst lost my details, staff were so unhelpful rude customer service.",1,Online Services,29
03/20/2017,Error Kept Cropping Up complicated online banking poor interest rates.,1,Online Services,53
03/20/2017,"Lost My Details, Staff Were So Unhelpful additional charges not great additional charges complicated online banking soo frustrating!strange.",1,Online Services,69
03/20/2017,"Lost My Details, Staff Were So Unhelpful to frustrate me lost my details, staff were so unhelpful additional charges the worst error.",1,Online Services,74
03/20/2017,Complicated To Figure Out frustrating additional charges slow transactions.,1,Online Services,36
03/20/2017,Error soo frustrating!strange bad advice not great frustrating.,1,Online Services,66
03/20/2017,Frustrating soo frustrating!strange error kept cropping up rude customer service.,1,Online Services,72
03/21/2015,Easy Online Banking excellent financial advice easy online banking excellent financial advice Thank you! wide range of services not bad stressed at first tho.,5,Mortgage,61
03/21/2015,Efficient helpful customer service friendly staff easy online banking friendly staff helped me in a case of fraud.,5,Online Services,1
03/21/2015,Worried About Fraud But secure from fraud efficient efficient efficient where i lost my PIN competitive rates.,5,Online Services,45
03/21/2015,Helped Me In A Case Of Fraud stable interest rate friendly staff responded quick worried about fraud but waved fees responded quick friendly staff.,5,Online Services,46
03/21/2015,Helped Me In A Case Of Fraud responded quick where i lost my PIN efficient.,5,Online Services,31
03/21/2015,Worried About Fraud But responded quick responded quick helped me in a case of fraud fast transactions stable interest rate.,5,Online Services,72
03/21/2015,Fast Transactions stable interest rate competitive rates stable interest rate.,5,Online Services,68
03/21/2015,"Why!? lost my details, staff were so unhelpful error kept cropping up complicated online banking complicated online banking WHY!? complicated to figure out.",1,Online Services,73
03/21/2015,Limited Services error soo frustrating!strange WHY!? the worst soo frustrating!strange slow transactions poor interest rates.,1,Online Services,65
03/21/2015,Limited Services the worst what happened to this bank?? frustrating WHY!? additional charges.,1,Online Services,32
03/21/2015,"Slow Transactions complicated to figure out not great bad advice lost my details, staff were so unhelpful to frustrate me error lost my details, staff were so unhelpful.",1,Online Services,21
03/21/2015,Complicated To Figure Out limited services additional charges long wait times what happened to this bank??.,1,Online Services,25
03/21/2015,Why!? slow transactions soo frustrating!strange complicated online banking.,1,Online Services,17
03/21/2016,Bad Financial Advice distressed by this i hope youre proud of yourselves!! limited services what happened fees i hope youre proud of yourselves!! long wait times.,1,Mortgage,63
03/21/2016,What Happened long wait times bad financial advice additional charges.,1,Mortgage,8
03/21/2016,Friendly Staff waved fees efficient worried about fraud but friendly staff helpful customer service.,5,Online Services,69
03/21/2016,Waved Fees friendly staff secure from fraud secure from fraud efficient helped me in a case of fraud efficient worried about fraud but.,5,Online Services,16
03/21/2016,Stable Interest Rate waved fees secure from fraud worried about fraud but helpful customer service responded quick worried about fraud but.,5,Online Services,48
03/21/2016,Secure From Fraud worried about fraud but where i lost my PIN stable interest rate secure from fraud waved fees.,5,Online Services,58
03/21/2016,Fast Transactions friendly staff stable interest rate helpful customer service competitive rates.,5,Online Services,43
03/21/2016,Stable Interest Rate helped me in a case of fraud waved fees.,5,Online Services,3
03/21/2016,Worried About Fraud But responded quick worried about fraud but helpful customer service.,5,Online Services,28
03/21/2016,Waved Fees wide range of services where i lost my PIN helpful customer service.,5,Online Services,11
03/21/2016,Fast Transactions secure from fraud wide range of services stable interest rate secure from fraud.,5,Online Services,43
03/21/2016,Easy Online Banking wide range of services helpful customer service wide range of services responded quick.,5,Online Services,16
03/21/2016,Competitive Rates helped me in a case of fraud responded quick competitive rates secure from fraud.,5,Online Services,72
03/21/2016,Waved Fees friendly staff stable interest rate worried about fraud but competitive rates.,5,Online Services,24
03/21/2016,Rude Customer Service complicated to figure out error slow transactions additional charges to frustrate me.,1,Online Services,49
03/21/2016,The Worst slow transactions error kept cropping up to frustrate me error kept cropping up.,1,Online Services,44
03/21/2016,Soo Frustrating!Strange slow transactions complicated to figure out to frustrate me.,1,Online Services,38
03/21/2016,To Frustrate Me error bad advice not great the worst complicated to figure out rude customer service slow transactions.,1,Online Services,59
03/21/2016,What Happened To This Bank?? soo frustrating!strange frustrating slow transactions the worst.,1,Online Services,24
03/21/2017,My Mum high fees not great insecure unhelpful staff rude customer service slow transactions.,1,Mortgage,11
03/21/2017,Friendly Staff secure from fraud wide range of services where i lost my PIN helped me in a case of fraud.,5,Online Services,47
03/21/2017,Efficient worried about fraud but competitive rates friendly staff stable interest rate.,5,Online Services,37
03/21/2017,Stable Interest Rate stable interest rate worried about fraud but helped me in a case of fraud stable interest rate stable interest rate.,5,Online Services,60
03/21/2017,Fast Transactions efficient wide range of services easy online banking competitive rates.,5,Online Services,12
03/21/2017,Where I Lost My Pin friendly staff secure from fraud competitive rates efficient.,5,Online Services,27
03/21/2017,Easy Online Banking stable interest rate wide range of services friendly staff efficient helped me in a case of fraud friendly staff.,5,Online Services,74
03/21/2017,Competitive Rates worried about fraud but where i lost my PIN friendly staff stable interest rate easy online banking.,5,Online Services,20
03/21/2017,Wide Range Of Services helped me in a case of fraud efficient friendly staff.,5,Online Services,66
03/21/2017,Fast Transactions fast transactions friendly staff worried about fraud but efficient stable interest rate where i lost my PIN.,5,Online Services,52
03/21/2017,Wide Range Of Services secure from fraud friendly staff efficient worried about fraud but waved fees easy online banking.,5,Online Services,7
03/21/2017,Friendly Staff fast transactions stable interest rate competitive rates.,5,Online Services,46
03/21/2017,What Happened To This Bank?? error slow transactions not great additional charges.,1,Online Services,43
03/21/2017,To Frustrate Me complicated to figure out what happened to this bank?? the worst.,1,Online Services,68
03/21/2017,Soo Frustrating!Strange soo frustrating!strange rude customer service rude customer service soo frustrating!strange.,1,Online Services,53
03/21/2017,Soo Frustrating!Strange long wait times WHY!? complicated to figure out poor interest rates rude customer service.,1,Online Services,20
03/22/2015,Remortgaged Thank you! helpful customer service wide range of services competitive rates with ease.,5,Mortgage,75
03/22/2015,Insecure poor interest rates unhelpful staff poor interest rates rising.,1,Mortgage,11
03/22/2015,Waved Fees where i lost my PIN where i lost my PIN helped me in a case of fraud where i lost my PIN competitive rates.,5,Online Services,26
03/22/2015,Easy Online Banking efficient helped me in a case of fraud easy online banking waved fees helped me in a case of fraud efficient.,5,Online Services,68
03/22/2015,Waved Fees efficient easy online banking worried about fraud but waved fees responded quick friendly staff easy online banking.,5,Online Services,28
03/22/2015,Easy Online Banking efficient helpful customer service helpful customer service.,5,Online Services,2
03/22/2015,Competitive Rates waved fees secure from fraud secure from fraud easy online banking easy online banking.,5,Online Services,29
03/22/2015,Fast Transactions responded quick helped me in a case of fraud stable interest rate stable interest rate.,5,Online Services,53
03/22/2015,Helped Me In A Case Of Fraud waved fees waved fees efficient.,5,Online Services,12
03/22/2015,What Happened To This Bank?? what happened to this bank?? not great complicated to figure out not great.,1,Online Services,76
03/22/2015,Error Kept Cropping Up slow transactions bad advice not great additional charges rude customer service additional charges poor interest rates.,1,Online Services,16
03/22/2015,"Complicated Online Banking long wait times not great lost my details, staff were so unhelpful complicated to figure out complicated online banking.",1,Online Services,43
03/22/2015,Rude Customer Service long wait times poor interest rates to frustrate me.,1,Online Services,63
03/22/2015,"Lost My Details, Staff Were So Unhelpful to frustrate me poor interest rates error soo frustrating!strange frustrating to frustrate me.",1,Online Services,51
03/22/2016,Fast Transactions with ease remortgaged excellent financial advice froze the interest rate with ease froze the interest rate.,5,Mortgage,62
03/22/2016,Poor Interest Rates fees rude customer service i hope youre proud of yourselves!! what happened.,1,Mortgage,13
03/22/2016,Rising fees distressed by this i hope youre proud of yourselves!! not great long wait times my mum rude customer service.,1,Mortgage,25
03/22/2016,Responded Quick fast transactions helpful customer service where i lost my PIN secure from fraud.,5,Online Services,22
03/22/2016,Efficient fast transactions waved fees stable interest rate.,5,Online Services,11
03/22/2016,Secure From Fraud stable interest rate friendly staff efficient helpful customer service friendly staff efficient efficient.,5,Online Services,11
03/22/2016,Fast Transactions wide range of services stable interest rate secure from fraud secure from fraud where i lost my PIN.,5,Online Services,41
03/22/2016,Competitive Rates wide range of services stable interest rate efficient responded quick helped me in a case of fraud efficient.,5,Online Services,53
03/22/2016,Secure From Fraud friendly staff helpful customer service.,5,Online Services,4
03/22/2016,Wide Range Of Services responded quick easy online banking efficient worried about fraud but waved fees.,5,Online Services,13
03/22/2016,Secure From Fraud easy online banking efficient helped me in a case of fraud friendly staff waved fees wide range of services.,5,Online Services,50
03/22/2016,Wide Range Of Services wide range of services where i lost my PIN secure from fraud worried about fraud but helped me in a case of fraud.,5,Online Services,73
03/22/2016,Friendly Staff stable interest rate where i lost my PIN wide range of services efficient.,5,Online Services,49
03/22/2016,Error Kept Cropping Up limited services to frustrate me bad advice.,1,Online Services,29
03/22/2016,"Lost My Details, Staff Were So Unhelpful long wait times error kept cropping up poor interest rates to frustrate me frustrating slow transactions error.",1,Online Services,4
03/22/2016,Poor Interest Rates additional charges bad advice complicated to figure out error kept cropping up.,1,Online Services,57
03/22/2017,Worried But Got Really Helpful Advise On Remorgaging worried but got really helpful advise on remorgaging excellent financial advice competitive rates fast transactions.,5,Mortgage,59
03/22/2017,Rising bad financial advice long wait times.,1,Mortgage,39
03/22/2017,I Hope Youre Proud Of Yourselves!! long wait times my mum additional charges insecure additional charges not great.,1,Mortgage,39
03/22/2017,Terrible Manager additional charges additional charges fees my mum unhelpful staff.,1,Mortgage,71
03/22/2017,Wide Range Of Services where i lost my PIN helpful customer service helped me in a case of fraud where i lost my PIN.,5,Online Services,13
03/22/2017,Where I Lost My Pin waved fees helped me in a case of fraud helpful customer service secure from fraud where i lost my PIN.,5,Online Services,41
03/22/2017,Wide Range Of Services wide range of services efficient fast transactions waved fees responded quick wide range of services.,5,Online Services,45
03/22/2017,Waved Fees where i lost my PIN worried about fraud but.,5,Online Services,56
03/22/2017,Helped Me In A Case Of Fraud easy online banking waved fees easy online banking easy online banking fast transactions.,5,Online Services,76
03/22/2017,Competitive Rates worried about fraud but where i lost my PIN competitive rates efficient easy online banking efficient.,5,Online Services,64
03/22/2017,Secure From Fraud secure from fraud easy online banking efficient.,5,Online Services,68
03/22/2017,Stable Interest Rate waved fees helpful customer service wide range of services waved fees stable interest rate.,5,Online Services,44
03/22/2017,Stable Interest Rate responded quick responded quick secure from fraud wide range of services waved fees competitive rates.,5,Online Services,53
03/22/2017,Stable Interest Rate friendly staff efficient helpful customer service secure from fraud.,5,Online Services,56
03/22/2017,Easy Online Banking waved fees easy online banking fast transactions.,5,Online Services,26
03/22/2017,To Frustrate Me to frustrate me complicated online banking limited services.,1,Online Services,12
03/22/2017,Long Wait Times WHY!? not great error kept cropping up limited services rude customer service rude customer service.,1,Online Services,44
03/22/2017,Additional Charges the worst what happened to this bank?? not great long wait times.,1,Online Services,47
03/22/2017,What Happened To This Bank?? frustrating to frustrate me.,1,Online Services,55
03/22/2017,Soo Frustrating!Strange complicated to figure out soo frustrating!strange.,1,Online Services,76
03/22/2017,Why!? bad advice error kept cropping up complicated online banking slow transactions frustrating complicated online banking.,1,Online Services,38
03/22/2017,Complicated Online Banking complicated to figure out what happened to this bank?? error kept cropping up not great.,1,Online Services,36
03/22/2017,Soo Frustrating!Strange poor interest rates frustrating additional charges.,1,Online Services,11
03/22/2017,Complicated Online Banking WHY!? rude customer service bad advice soo frustrating!strange not great the worst.,1,Online Services,32
03/22/2017,"Limited Services lost my details, staff were so unhelpful the worst frustrating limited services.",1,Online Services,45
03/22/2017,Complicated To Figure Out bad advice additional charges the worst.,1,Online Services,62
03/23/2015,Efficient responded quick worried about fraud but helped me in a case of fraud efficient friendly staff helpful customer service.,5,Online Services,58
03/23/2015,Efficient where i lost my PIN easy online banking where i lost my PIN secure from fraud.,5,Online Services,25
03/23/2015,Where I Lost My Pin friendly staff responded quick efficient stable interest rate where i lost my PIN where i lost my PIN.,5,Online Services,56
03/23/2015,Worried About Fraud But easy online banking competitive rates waved fees.,5,Online Services,76
03/23/2015,Waved Fees responded quick easy online banking helpful customer service stable interest rate helpful customer service helpful customer service secure from fraud.,5,Online Services,70
03/23/2015,Responded Quick efficient stable interest rate helpful customer service.,5,Online Services,47
03/23/2015,Where I Lost My Pin helped me in a case of fraud secure from fraud friendly staff where i lost my PIN wide range of services fast transactions.,5,Online Services,20
03/23/2015,Competitive Rates wide range of services friendly staff waved fees fast transactions helpful customer service where i lost my PIN waved fees.,5,Online Services,1
03/23/2015,"Frustrating lost my details, staff were so unhelpful poor interest rates rude customer service poor interest rates complicated to figure out slow transactions.",1,Online Services,22
03/23/2015,Slow Transactions the worst not great to frustrate me the worst limited services to frustrate me soo frustrating!strange.,1,Online Services,35
03/23/2015,"Lost My Details, Staff Were So Unhelpful not great complicated online banking not great poor interest rates.",1,Online Services,47
03/23/2015,Limited Services the worst frustrating not great WHY!?.,1,Online Services,32
03/23/2015,"Poor Interest Rates limited services lost my details, staff were so unhelpful the worst.",1,Online Services,49
03/23/2015,Not Great WHY!? complicated online banking error.,1,Online Services,36
03/23/2016,"Remortgaged stressed at first tho not bad Thank you! helpful customer service reliable, competitive rates.",5,Mortgage,1
03/23/2016,Limited Services slow transactions terrible manager poor interest rates additional charges poor interest rates unhelpful staff.,1,Mortgage,25
03/23/2016,Secure From Fraud stable interest rate efficient competitive rates efficient.,5,Online Services,39
03/23/2016,Stable Interest Rate fast transactions fast transactions waved fees.,5,Online Services,41
03/23/2016,Friendly Staff responded quick secure from fraud responded quick wide range of services waved fees secure from fraud.,5,Online Services,46
03/23/2016,Helpful Customer Service waved fees efficient fast transactions competitive rates.,5,Online Services,27
03/23/2016,Helped Me In A Case Of Fraud worried about fraud but fast transactions helpful customer service responded quick helpful customer service.,5,Online Services,59
03/23/2016,Fast Transactions easy online banking worried about fraud but friendly staff where i lost my PIN helpful customer service secure from fraud.,5,Online Services,1
03/23/2016,Wide Range Of Services secure from fraud responded quick.,5,Online Services,41
03/23/2016,Responded Quick where i lost my PIN competitive rates waved fees friendly staff friendly staff waved fees.,5,Online Services,5
03/23/2016,Competitive Rates competitive rates wide range of services easy online banking waved fees secure from fraud.,5,Online Services,43
03/23/2016,Helped Me In A Case Of Fraud easy online banking competitive rates where i lost my PIN secure from fraud friendly staff competitive rates waved fees.,5,Online Services,56
03/23/2016,Responded Quick stable interest rate helpful customer service friendly staff helpful customer service responded quick waved fees.,5,Online Services,46
03/23/2016,Complicated To Figure Out the worst error limited services error kept cropping up not great.,1,Online Services,3
03/23/2016,Bad Advice slow transactions frustrating error rude customer service.,1,Online Services,32
03/23/2016,Complicated To Figure Out error kept cropping up long wait times poor interest rates the worst limited services.,1,Online Services,38
03/23/2016,Bad Advice error kept cropping up limited services long wait times WHY!? WHY!? limited services.,1,Online Services,75
03/23/2016,What Happened To This Bank?? error error not great complicated to figure out.,1,Online Services,21
03/23/2016,What Happened To This Bank?? to frustrate me error kept cropping up the worst frustrating slow transactions additional charges.,1,Online Services,36
03/23/2016,Limited Services not great limited services.,1,Online Services,20
03/23/2016,Bad Advice to frustrate me to frustrate me not great limited services error not great bad advice.,1,Online Services,7
03/23/2017,Insecure distressed by this my mum terrible manager what happened.,1,Mortgage,39
03/23/2017,Responded Quick easy online banking wide range of services where i lost my PIN friendly staff waved fees efficient helpful customer service.,5,Online Services,1
03/23/2017,Responded Quick friendly staff efficient.,5,Online Services,32
03/23/2017,Waved Fees worried about fraud but secure from fraud secure from fraud secure from fraud fast transactions.,5,Online Services,60
03/23/2017,Efficient efficient worried about fraud but responded quick where i lost my PIN wide range of services.,5,Online Services,75
03/23/2017,Helpful Customer Service friendly staff helped me in a case of fraud worried about fraud but.,5,Online Services,6
03/23/2017,Wide Range Of Services waved fees secure from fraud where i lost my PIN.,5,Online Services,57
03/23/2017,Wide Range Of Services friendly staff fast transactions wide range of services competitive rates easy online banking fast transactions.,5,Online Services,10
03/23/2017,Friendly Staff efficient wide range of services waved fees wide range of services fast transactions.,5,Online Services,21
03/23/2017,Waved Fees competitive rates responded quick competitive rates.,5,Online Services,65
03/23/2017,Helped Me In A Case Of Fraud where i lost my PIN easy online banking competitive rates easy online banking helpful customer service wide range of services.,5,Online Services,35
03/23/2017,Efficient helpful customer service friendly staff friendly staff.,5,Online Services,68
03/23/2017,Easy Online Banking helped me in a case of fraud where i lost my PIN efficient.,5,Online Services,56
03/23/2017,Secure From Fraud wide range of services where i lost my PIN secure from fraud efficient helpful customer service easy online banking easy online banking.,5,Online Services,37
03/23/2017,Slow Transactions error kept cropping up soo frustrating!strange complicated to figure out poor interest rates to frustrate me error not great.,1,Online Services,41
03/23/2017,Poor Interest Rates complicated online banking complicated online banking bad advice long wait times frustrating WHY!?.,1,Online Services,28
03/23/2017,"Rude Customer Service slow transactions complicated online banking bad advice lost my details, staff were so unhelpful bad advice.",1,Online Services,47
03/23/2017,What Happened To This Bank?? rude customer service poor interest rates what happened to this bank?? error kept cropping up frustrating poor interest rates complicated online banking.,1,Online Services,58
03/23/2017,Bad Advice what happened to this bank?? WHY!? complicated online banking rude customer service.,1,Online Services,44
03/23/2017,Rude Customer Service long wait times bad advice limited services WHY!? long wait times soo frustrating!strange additional charges.,1,Online Services,2
03/23/2017,Slow Transactions error kept cropping up error rude customer service poor interest rates the worst.,1,Online Services,32
03/23/2017,Bad Advice what happened to this bank?? rude customer service soo frustrating!strange.,1,Online Services,60
03/24/2015,Worried But Got Really Helpful Advise On Remorgaging helpful customer service worried but got really helpful advise on remorgaging remortgaged helpful customer service.,5,Mortgage,3
03/24/2015,Secure From Fraud worried about fraud but efficient worried about fraud but efficient efficient fast transactions waved fees.,5,Online Services,43
03/24/2015,Helpful Customer Service worried about fraud but responded quick secure from fraud fast transactions where i lost my PIN.,5,Online Services,26
03/24/2015,Worried About Fraud But responded quick efficient helpful customer service helpful customer service.,5,Online Services,44
03/24/2015,Where I Lost My Pin friendly staff responded quick efficient wide range of services helped me in a case of fraud.,5,Online Services,53
03/24/2015,Responded Quick worried about fraud but where i lost my PIN helpful customer service.,5,Online Services,71
03/24/2015,Efficient secure from fraud efficient friendly staff helpful customer service responded quick.,5,Online Services,75
03/24/2015,Worried About Fraud But competitive rates friendly staff responded quick friendly staff responded quick friendly staff.,5,Online Services,48
03/24/2015,Helped Me In A Case Of Fraud helpful customer service wide range of services secure from fraud.,5,Online Services,48
03/24/2015,Helped Me In A Case Of Fraud fast transactions worried about fraud but waved fees where i lost my PIN efficient stable interest rate.,5,Online Services,68
03/24/2015,Helped Me In A Case Of Fraud friendly staff where i lost my PIN competitive rates where i lost my PIN.,5,Online Services,53
03/24/2015,Worried About Fraud But helped me in a case of fraud easy online banking responded quick.,5,Online Services,51
03/24/2015,Wide Range Of Services helpful customer service wide range of services secure from fraud.,5,Online Services,49
03/24/2015,Error WHY!? error kept cropping up rude customer service the worst.,1,Online Services,20
03/24/2015,Error what happened to this bank?? slow transactions the worst long wait times what happened to this bank??.,1,Online Services,36
03/24/2015,Error Kept Cropping Up soo frustrating!strange complicated online banking.,1,Online Services,51
03/24/2015,Error bad advice not great frustrating.,1,Online Services,38
03/24/2015,What Happened To This Bank?? limited services to frustrate me error kept cropping up soo frustrating!strange.,1,Online Services,27
03/24/2015,Additional Charges poor interest rates slow transactions.,1,Online Services,35
03/24/2015,Not Great not great to frustrate me.,1,Online Services,6
03/24/2016,Easy Online Banking friendly staff remortgaged remortgaged fast transactions competitive rates.,5,Mortgage,76
03/24/2016,Distressed By This fees what happened terrible manager not great rude customer service.,1,Mortgage,8
